text,hate_label,source,profanity_score,language,dataset_version,combined_date,text_length,word_count
a free market economy is fucking abhorrent it needs to be eradicated,0,english_dataset,0,english,v1.0,2025-09-11,68,12
no not in user space or namespace i know several user space articles i am talking about the media i what a slut looking for more balance in this article calling an editors contributions to a talk page spam is rather offensive did you expect a positive reaction if you look at the edit history i created the frequently asked question template based on two users questions here it is my first time using a frequently asked question template and so it what a slut trial and error thanks,0,english_dataset,0,english,v1.0,2025-09-11,483,89
unfair accusation of spamming moved from my talk page hello i feel that my addition of external links to the wikipedia pages genesis creation narrative wilbur and gill have been unfairly flagged for inappropriate activity the external links added are primary source texts directly related to the wikipedia page subject they are not commercial or ideological please advise thank you meanwhile i removed them because they linked to a web log and blogs are not considered reliable sources for wikipedia if you feel they are a special case you could discuss on the article talk pages this link be helpful links normally to be avoided all good wishes ok i understand and thanks for responding i still feel my external links provide important primary source texts that are not available online yes they are presented on a web log but there is no writing of my own presented please reconsider best regards preceding unsigned comment added by talk cont ribs,0,english_dataset,0,english,v1.0,2025-09-11,949,160
russia aren t they on the government s side and not part of the coalition,0,english_dataset,0,english,v1.0,2025-09-11,73,15
please do not vandalize pages as you did with this edit to corinth if you continue to do so you will be blocked from editing talk,0,english_dataset,0,english,v1.0,2025-09-11,129,26
" में आज  के  अधिक नए मरीज मिले।

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,33,7
"condemn kr dia hai pmln leadership ne,bhai mere agr vote bachane hote to mumtaz qadri ki phansi ki mukhlafat krte https://twitter.com/ShuaibAzhar/status/853162903410802689 …",0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,173,22
  तू कमीना है और बचेगा नही यह तय है । और तेरा गिरोह कुछ कर नही पाएगा ।,0,hindi_dataset,0,hindi,v1.0,2025-09-11,70,18
personally i feel that the song at least the relevant part of it is almost certainly influenced by but as i have never seen any proof it should be deleted unless someone can come up with something,0,english_dataset,0,english,v1.0,2025-09-11,196,37
thank you for that information die my suspicions about dodos have been confirmed and to think that all this herbage on an issue which has already been discussed ad nauseam and supposedly resolved is thanks to the less than subtle machinations of a pov agenda editor s sock,0,english_dataset,0,english,v1.0,2025-09-11,272,48
alphabetization just being a little pedantic but when alphabetized in lists such as categories doctor who serials is placed under o for one hundred thousand let us be a bit professional about this,0,english_dataset,0,english,v1.0,2025-09-11,196,33
Dekhti hu kab tak hate karti hai,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,32,7
हिजड़े ही सबसे मूर्ख होती हैं,0,hindi_dataset,0,hindi,v1.0,2025-09-11,28,6
सर रेटिंग और बड़ जाए तो  के लिए प्रोमोट किया जा सकता है ओउल को ,0,hindi_dataset,0,hindi,v1.0,2025-09-11,63,15
okay i guess it is time to bring back christmas mulled wine then,0,english_dataset,0,english,v1.0,2025-09-11,64,13
प्रतिभागियों में आधे से ज्यादा हिजड़े थें,0,hindi_dataset,0,hindi,v1.0,2025-09-11,40,7
koi chocolate kese hate kr skta hai..??,0,hate_speech_tsv,0,hinglish,v1.0,2025-09-11,39,7
feminazi and proud,0,english_dataset,0,english,v1.0,2025-09-11,18,3
"यूपीः कौशांबी में किशोरी की रेप के बाद गला घोंटकर हत्या पुलिस मुठभेड़ में आरोपी घायल

   

",0,hindi_dataset,0,hindi,v1.0,2025-09-11,91,16
hey brew this is funnnyyyyy,0,english_dataset,0,english,v1.0,2025-09-11,27,5
see you,0,english_dataset,0,english,v1.0,2025-09-11,7,2
goering s iq is it true that goering had iq have you any information,0,english_dataset,0,english,v1.0,2025-09-11,68,14
मैंने कभी ऐसा खाना नहीं खाऊंगा जो किसी दलित ने छुआ हो,0,hindi_dataset,0,hindi,v1.0,2025-09-11,53,12
" सुबह की पहली रोटी गाय को दें 
और दूसरी रोटी कुत्ते को 
और 
अगर कुत्ता ना मिले तो किसी कांग्रेसी चमचे को दे दें ।",0,hindi_dataset,0,hindi,v1.0,2025-09-11,113,25
