text,label,source_dataset,original_label,language_hint
Mai hindu hu. Maine bjp ko hi vote diya h,0,indo_hatespeech_dataset,'HS0',
Jinhone bjp ko support nhi Kiya itne vikas ke baad bhi wo sab hijre hain isme koi do rai nhi😡😡😡,1,indo_hatespeech_dataset,'HS1',
"Ye sab bulldozer ki karni h ,or slow poison Dene ki karni h",0,indo_hatespeech_dataset,'HS0',
Dogle h 😂😂,1,indo_hatespeech_dataset,'HS1',
Up ka Hindu to hijda hai makaloda 😢😢,1,indo_hatespeech_dataset,'HSN',
Hindu bahu betiya safe the sab hijdone bech ne keliye taiyar hogayae.,1,indo_hatespeech_dataset,'HS1',
Hindu Hain ham,0,indo_hatespeech_dataset,'HS0',
गर्व से कहो अयोध्या वाले हिजरे हो तुम लोग,0,indo_hatespeech_dataset,'HS0',
Hindu hai ham,0,indo_hatespeech_dataset,'HS0',
अयोध्या जाना बंद ।।।क्यू वहा जाकर उनकी रोटी खानी ओर रोटी देनी ।।।।हर हर महादेव्,0,indo_hatespeech_dataset,'HS0',
Humko garv hai ki hum Hindu hai or muje garv hai maine vote nhi Diya asi sarkar ko jiske sare paper leak hote hai,0,indo_hatespeech_dataset,'HS0',
Baba ji hum aap ke sath Dil se hai 🚩🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
यूपी में हिंदू कहा हे भाई अब हिंदू नही रहे यूपी में 😡😡😡,0,indo_hatespeech_dataset,'HS0',
Abe sale BJP ko vote dene se tum Hindu bnoge,1,indo_hatespeech_dataset,'HS1',
Hijde 😢,1,indo_hatespeech_dataset,'HS1',
Andhbhakt sudhar ja 😂,0,indo_hatespeech_dataset,'HS0',
UP Sher❌ UP Hijdo ka seher✅,0,indo_hatespeech_dataset,'HS0',
Dogle ho,1,indo_hatespeech_dataset,'HS1',
Up valo hijdo namak haram 🔥,1,indo_hatespeech_dataset,'HS1',
Up Wale gaddar hai.,1,indo_hatespeech_dataset,'HS1',
Tu sb BJP wle ho na ki Hindu,0,indo_hatespeech_dataset,'HS0',
Dogle ki jaat h,1,indo_hatespeech_dataset,'HS1',
हिजड़े है ✅,0,indo_hatespeech_dataset,'HS0',
Mujhe bhi Sharm ati hai ki Mai up se hi kuch dogle logo ki wajah se,1,indo_hatespeech_dataset,'HS1',
Dogla h dogla ✅✅✅,0,indo_hatespeech_dataset,'HS0',
Kash Hindu bhi vaise hi jamkr vote krte jaise Muslims krte h..,0,indo_hatespeech_dataset,'HS0',
हुजडे,0,indo_hatespeech_dataset,'HS0',
Kash ki prabhu shree ram 🙏 ne Gujrat me janm liya hot😢😢,0,indo_hatespeech_dataset,'HS0',
Garv se kaho ki hum dogle hai 😡😡😡😡😡,1,indo_hatespeech_dataset,'HS1',
Garve se Kahenge Wo Ki wo Asli Hindu hai ✅✅,0,indo_hatespeech_dataset,'HS0',
Hum hindustani hai,0,indo_hatespeech_dataset,'HS0',
Bht acha hua h..ghamand le dubta h har insaan ko..abe ram ji k naam se kab tk bechoge saman ko,1,indo_hatespeech_dataset,'HS1',
Hijde ho 😡😡,1,indo_hatespeech_dataset,'HS1',
Up wale dogle h,1,indo_hatespeech_dataset,'HS1',
Hijde hain 😢,1,indo_hatespeech_dataset,'HS1',
"𝑯𝒊𝒋𝒅𝒆 𝒉 , 𝒉𝒖𝒎𝒂𝒓𝒊 𝒈𝒂𝒖𝒕𝒂𝒎 𝒃𝒖𝒅𝒅𝒉 𝒏𝒈𝒓 𝒑𝒓 𝒃𝒋𝒑 𝒉 , 𝒖𝒑 𝒘𝒂𝒍𝒆 𝒌𝒂𝒕𝒕𝒓 𝒔𝒂𝒏𝒂𝒕𝒂𝒏𝒊 𝒋𝒂𝒂𝒕 🚩🚩🚩",0,indo_hatespeech_dataset,'HS0',
मै अनपढ़ गंवार पर हिंदू हूं जो समझदार है वो हिजड़े है,0,indo_hatespeech_dataset,'HS0',
Hizre hai 😂 up wale,1,indo_hatespeech_dataset,'HS1',
Hijde hai 🚩🚩,1,indo_hatespeech_dataset,'HS1',
Hindu lalchi hai,0,indo_hatespeech_dataset,'HS0',
Suno hindu Bhaiyo ye  up hamne bhi 33 sit ayi hai to pure uttar pradesh ko kyu gali de rahe ho jisne BJP ko lat Mari use hi bhura bolo up me kitne logone BJP ko bhi support Kiya hai .. Jay shree Ram 🚩,0,indo_hatespeech_dataset,'HS0',
Up wale hijde hai,1,indo_hatespeech_dataset,'HS1',
अयोध्या वाले हिंजड़े है,0,indo_hatespeech_dataset,'HS0',
Are up Wale hindu nahi hizre hai,1,indo_hatespeech_dataset,'HS1',
Ham log to up ke hi h but Unnao se bjp hi jeeti h ...,0,indo_hatespeech_dataset,'HS0',
हिंदुस्तानी 👍,0,indo_hatespeech_dataset,'HS0',
Sbko sarkari naukri chahiye ...or wo kis liye?  Baith kr aaram se pure zindagi khane ke liye ... Kaam to chutiya log krtr hai n,1,indo_hatespeech_dataset,'HS1',
Hindu ✅ hai kuch,0,indo_hatespeech_dataset,'HS0',
Ab is yogi ki bari hai.....bas ek bar mere Hindu bhaiyo....ise v iski aukat dikha do....modi gufa me aur yogi math me ghnti bjayega...aur ham bhaichare k sath shanti se rhenge👏👏👏,1,indo_hatespeech_dataset,'HS1',
Up ke log lalchi hai kitna v krlo lekin sale bikne ke liye kuch v krenge,1,indo_hatespeech_dataset,'HS1',
Up ke hindu hijare,1,indo_hatespeech_dataset,'HS1',
Bhai me up ke Pilibhit Sahar se hu jaha pe bjp ki seat nikli hai lekin bjp ne jise MLA ka ticket diya tha bo khud sab jagah Jake samajvadi party ka prachar kar rha tha kyu use uski jati dikh rahi thi or bjp ne use khud ticket diya sabko pata hai ki bo mafiya hai lekin kya bjp bhi paise ke liye bik gyi to Hindu bhi kya kar sakta hai jab sabka sath sabka vikas ka nara hai to vote sirf hindu hi dega kya hum Yogi ji ke sath hai na ki modi,0,indo_hatespeech_dataset,'HS0',
बाबर की नजायज ओलादे ह,0,indo_hatespeech_dataset,'HS0',
हिजडे है up वाले,0,indo_hatespeech_dataset,'HS0',
Hum log bjp supporters h...🚩🚩 Aaise sabko mt bolo😢,0,indo_hatespeech_dataset,'HS0',
Hizde ho ✅,1,indo_hatespeech_dataset,'HS1',
"BJP ko apno ne luta, gairo me kaha dam tha,",0,indo_hatespeech_dataset,'HS0',
Hero hai,0,indo_hatespeech_dataset,'HS0',
Are Bhai wo Hindu hi hain bas BJP Wale Hindu nhi Hain 😂,0,indo_hatespeech_dataset,'HS0',
😂ram nam stya h,0,indo_hatespeech_dataset,'HS0',
HIZDE HO TUM UP WALO 😡,1,indo_hatespeech_dataset,'HS1',
Proud hai up per ki andhbhakt jayada nhi hai ab,0,indo_hatespeech_dataset,'HS0',
Hijdo ko बदनाम mat karo . Ye un se bhi bekar he,0,indo_hatespeech_dataset,'HS0',
Hijde h bkl sab,1,indo_hatespeech_dataset,'HSN',
UP वालों कहो गर्व से तुम हिजड़े हो 💔💔💔😡,0,indo_hatespeech_dataset,'HS0',
बीजेपी के हिंदू नहीं है 😂,0,indo_hatespeech_dataset,'HS0',
Jai shree Ram 🙏 sach kaha bhai but ham bhi up se hai vote for always bjp ❤️,0,indo_hatespeech_dataset,'HS0',
यूपी आला हिजड़ा है।,0,indo_hatespeech_dataset,'HS0',
Hm hindu hain dusre ke dhrm ya jati ko gali dene wale nhi sache hindu hain jo geeta pr believe krta h n ki kisi specific party pr,0,indo_hatespeech_dataset,'HS0',
Dogle hai ✅,1,indo_hatespeech_dataset,'HS1',
हिजड़ा,0,indo_hatespeech_dataset,'HS0',
Higde h sale 😢,1,indo_hatespeech_dataset,'HS1',
Pr hmre aligarh se to bjp jiti h ❤️,0,indo_hatespeech_dataset,'HS0',
Bhadve,1,indo_hatespeech_dataset,'HS1',
Hijare hai up wale😢😢,1,indo_hatespeech_dataset,'HS1',
Hijde h up wale,1,indo_hatespeech_dataset,'HS1',
Up me wo seat bhi aati hai jaha se bjp jeeti hai 😂,0,indo_hatespeech_dataset,'HS0',
Jai Sri Ram 🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Congress ko vote Dene waale hijde hai ✅,1,indo_hatespeech_dataset,'HS1',
Bhadwe🔥,0,indo_hatespeech_dataset,'HS0',
Hinjade toh phir bhi bjp ke saath theee,1,indo_hatespeech_dataset,'HS1',
"मुसलमान कह रहे हैं कि हमारी सरकार आते-आते रह गई अगली बार बीजेपी को उखाड़ फेंकेंगे
कुछ हिंदू वोटर यह बोल रहे है हम अँधभक्त नही राम भक्त है वाह क्या बात है,,,,,,, चंद जय चंदो के वजह से ही हिंदू गुलाम बन कर रह जाएंगे",0,indo_hatespeech_dataset,'HS0',
Hindu🚩🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
शर्म आती है मुझे ये बोलते हुए की में up का हु😡,0,indo_hatespeech_dataset,'HS0',
Up wale dogle hai✅😂,1,indo_hatespeech_dataset,'HS1',
Hindu hai..,0,indo_hatespeech_dataset,'HS0',
Hijde kahna b hijdo ki bezzati h ...,1,indo_hatespeech_dataset,'HS1',
Dalle ✅,1,indo_hatespeech_dataset,'HS1',
Ek mere Katter hone se kuch nhi huaa😢,0,indo_hatespeech_dataset,'HS0',
Andhbhakt hijde hai✅,1,indo_hatespeech_dataset,'HS1',
Hijde😡😡,0,indo_hatespeech_dataset,'HS0',
उत्तर प्रदेश के हिंदूओ 🚩🔥😡... क्या कर बैठे हो😢,0,indo_hatespeech_dataset,'HS0',
Hum Hindu hai....or sanatni b....Yogi ke sath b..🔥,0,indo_hatespeech_dataset,'HS0',
Bas kuch seat kya haar Gaye apne hindu bhai tumhe gaddar lagne Lage lanat hai aisi soch par😡,1,indo_hatespeech_dataset,'HS1',
हिंदुस्तानी✅,0,indo_hatespeech_dataset,'HS0',
Mulo k beta hai vo,1,indo_hatespeech_dataset,'HS1',
Dogle hindu h😡😡,1,indo_hatespeech_dataset,'HS1',
Bala sahab ki Kai bat aaj Sach ho gai,0,indo_hatespeech_dataset,'HS0',
Reality hai chutiye hai,1,indo_hatespeech_dataset,'HS1',
"सभी नहीं हैं, हमने अपने MP को जिताया है",0,indo_hatespeech_dataset,'HS0',
Hindu Khatre Mai Hai...Aur Vo Khatra Khud Hindu Se Hi Hai...Aur Kisi Se Nahi,0,indo_hatespeech_dataset,'HS0',
Jhantu😂😂😂😂😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
"उत्तर प्रदेश को अब हम ""पाकिस्तान-2"" कह सकते हैं । 😡😡😠😠🤬🤬",0,indo_hatespeech_dataset,'HS0',
Salo up me rehne layak nai hoo😡😡,0,indo_hatespeech_dataset,'HS0',
I'm feeling ashamed today for being a citizen of UP 😔,0,indo_hatespeech_dataset,'HS0',
छक्के हो,0,indo_hatespeech_dataset,'HS0',
😢😢😢✅,0,indo_hatespeech_dataset,'HS0',
Gader hai sale jat wadi,1,indo_hatespeech_dataset,'HS1',
"Up wale darpok h,deshdrohiyo ke jute chatne wale h...✅",0,indo_hatespeech_dataset,'HS0',
हिजड़े है ✅✅✅😂😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
Up walo tumhara bura time aane wala hai abhi sudhar jao,0,indo_hatespeech_dataset,'HS0',
Mulle hai 😂,1,indo_hatespeech_dataset,'HS1',
"Hijde to jubaan or imaan k pakke hote h,inse tulna mt kro bhai up wale to inse bhi tulna krne layak nii h",1,indo_hatespeech_dataset,'HSN',
Ram ji ka bhakt bano bjp ka nhi,0,indo_hatespeech_dataset,'HS0',
Smajwadi Hai ✅,0,indo_hatespeech_dataset,'HS0',
Hindu hai🚩,0,indo_hatespeech_dataset,'HS0',
Lo ye lad pade aapas main hi jita koi mila koi waah re insaan bkl,1,indo_hatespeech_dataset,'HS1',
Hijde hai up wale 😡😡,1,indo_hatespeech_dataset,'HS1',
UP VALO GARVA SE KA HO Tum hijde ho,1,indo_hatespeech_dataset,'HS1',
Up waale dogle hai,1,indo_hatespeech_dataset,'HS1',
Harami hain,1,indo_hatespeech_dataset,'HS1',
😢😢😢😔😔,0,indo_hatespeech_dataset,'HS0',
Hindu hai 😂,0,indo_hatespeech_dataset,'HS0',
Bhai ji hamne vote bjp ko diya :-kesarganj gonda destic m ata h waha se bjp jeeti wo mera gaaw h aur lucknow m mere  area m Raj nath Singh jeete hmne diya vote hm khud ayodhya walo pr gusse m bethe h ki a na jaye ayodhya wale hamare samne 😡,0,indo_hatespeech_dataset,'HS0',
"Hinjde h, bsdk....",1,indo_hatespeech_dataset,'HS1',
दोगले है 🤬🤬🤬,0,indo_hatespeech_dataset,'HS0',
उत्तर प्रदेश के उन हिंदुओ का बहुत बहुत आभार जिन्होंने राष्ट्रहित में वोट दिया।🙏🏻🕉️🚩,0,indo_hatespeech_dataset,'HS0',
Bhai Mai up se hu lekin Mai Manta hu up vale hijde hai,1,indo_hatespeech_dataset,'HS1',
Hijde hai😂,1,indo_hatespeech_dataset,'HS1',
Sab sale hizade hai Yogi ji 😢😢,1,indo_hatespeech_dataset,'HSN',
श्री राम का श्राप मिला है मोदी और योगी को।,0,indo_hatespeech_dataset,'HS0',
Hindu ❌ hijde✅,0,indo_hatespeech_dataset,'HS0',
Main up ka hun pr Mera vote mumbai mein hota hai maine bjp hi diya pr hijde kaise aage aaye pta nhi😢😢,1,indo_hatespeech_dataset,'HS1',
Abe KANPUR WALO MAT KHO DONO SEAT ME BJP jeeti hai 😂😂😂✅,0,indo_hatespeech_dataset,'HS0',
Koi Meri lelo,0,indo_hatespeech_dataset,'HS0',
हिजरे 😡,0,indo_hatespeech_dataset,'HS0',
यूपी के हिंदुओ खतना करवा लो कोई जरूरत नही है दिखावा वाले हिंदू का गद्दार,0,indo_hatespeech_dataset,'HS0',
Up wale lalchi hai,0,indo_hatespeech_dataset,'HS0',
Educated he,0,indo_hatespeech_dataset,'HS0',
खूब गली दो अपने ही समाज के लोगों को😂😂😂,0,indo_hatespeech_dataset,'HS0',
Up ❌Aadhnamazi Pakistani hijde✅,0,indo_hatespeech_dataset,'HS0',
गर्व से कहो यूपीवाले हिम्मती है जो आईना दिखा दिये,0,indo_hatespeech_dataset,'HS0',
Land 🚩,1,indo_hatespeech_dataset,'HS1',
Dogle up wale,1,indo_hatespeech_dataset,'HS1',
Up me sbse jyada dogle he bjp up k logo k liye ky kuch nhi kr rhi srm ani chahiye gujrat aur mp ko dekho 🚩🚩🚩,1,indo_hatespeech_dataset,'HSN',
Hijde ❌ educated ✅ ❤️,1,indo_hatespeech_dataset,'HS1',
Hindu hai aur rahenge 🚩🚩🚩🚩🚩🔥🔥,0,indo_hatespeech_dataset,'HS0',
Up ke logo ne khud ko hijda sabit karne me koi Kami nahi chhoda hai. Isse saf jahir hai ki ye apne imaan ko bhi bech sakte  hai.,1,indo_hatespeech_dataset,'HS1',
UP वाले रामभक्त है अंधभक्त और लंदभक्त नही 🙏,0,indo_hatespeech_dataset,'HS0',
Ye ganja gayab hai kal se...kisi ko khabar hai ki Kahan mooh chipa rakha hai...😂😂😂😂,1,indo_hatespeech_dataset,'HS1',
Jisma din yogi nhi hoga us din sbse jyada tum log mroge up me,0,indo_hatespeech_dataset,'HS0',
chutiya hai🔥,1,indo_hatespeech_dataset,'HS1',
Hijde hai hijde chura ghopa hai saalo tum gulaam hi shi the Gunda raaj me🙏 intzar kro jb tum firse 6 bje tk apne ghr me chup Jaya kroge,1,indo_hatespeech_dataset,'HSN',
Hijde hai bhai 😔,1,indo_hatespeech_dataset,'HS1',
गर्व से कहा हिंदू है हम 🔥🙌❤️👏,0,indo_hatespeech_dataset,'HS0',
Acha h up se nhi hu m 🚩🚩🚩,0,indo_hatespeech_dataset,'HS0',
Ayodhya mein jyada Hindu lulli Hain😂😂,1,indo_hatespeech_dataset,'HS1',
गर्व से कहो तुम हैजाडे,0,indo_hatespeech_dataset,'HS0',
हम भी यूपी से है लेकिन हम भी शर्मिंदा है क्योंकि हमारे गांव ने वोट बीजेपी को किया है,0,indo_hatespeech_dataset,'HS0',
Ye thakuron ne khel bigada h,0,indo_hatespeech_dataset,'HS0',
गर्व से कहो u.p के हिन्दु  हिजड़ा ह,0,indo_hatespeech_dataset,'HS0',
हिजरे,0,indo_hatespeech_dataset,'HS0',
Bhai paheli baar mujhe up ka hone par sharmindhgi mehsoos ho rahi hai,0,indo_hatespeech_dataset,'HS0',
उत्तर प्रदेश के हिन्दू बे हिन्दू है जिन्हे अपने हक़ का फैसला अच्छा नहीं लगता इसलिए  अपनी औकात बता दी और अयोध्या मै हिन्दू नहीं बाबर के चमचे हैं,0,indo_hatespeech_dataset,'HS0',
😂✅😂😂😂 Sahi h 😂😂😂,0,indo_hatespeech_dataset,'HS0',
Hijade hai sallle .,1,indo_hatespeech_dataset,'HS1',
Mai up se hi bjp support but ye up hijde hindu brahmano se bhara pda hai🚩🚩😡,1,indo_hatespeech_dataset,'HS1',
चुतीया है हम हिंदू,0,indo_hatespeech_dataset,'HS0',
जै सिया राम🙏🙌❤️👏,0,indo_hatespeech_dataset,'HS0',
UP wale salwar pehnane ke liye tayar hai,0,indo_hatespeech_dataset,'HS0',
जय🇮🇳🚩 श्री राम🇮🇳🚩 जय जय सनातनी हिंदू🙏🙏🙏🙏,0,indo_hatespeech_dataset,'HS0',
Hame to apno ne loota gairo me kaha dam tha unhe to ham apne laude pe rakhte hai✅,1,indo_hatespeech_dataset,'HS1',
Hijde h ✅,1,indo_hatespeech_dataset,'HS1',
Up ❌ jaatibaad ke sagthano ka gadh hai 😡✅,0,indo_hatespeech_dataset,'HS0',
Hinjde sale,1,indo_hatespeech_dataset,'HSN',
Garv se kaho hindu hijda hai from up,1,indo_hatespeech_dataset,'HS1',
Mai Hindu hu maine vote bhi bjp ko Kiya mai हमेशा sath hu Yogi ji and Modi ji ke sath,0,indo_hatespeech_dataset,'HS0',
Bhai hindu hijde nhi yadav hijde hai bolo,1,indo_hatespeech_dataset,'HSN',
Dekh rahe ho pure uttar Pradesh ko kya kya bol rahe hai... Jab tak anpad logo ke sath thi UP ki public tab Tak sabhi thik the.. ab ankh khuli to hijde ho gaye .. wah re andhbhakt ki sena🙏🏽,1,indo_hatespeech_dataset,'HS1',
Jde😂😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
Hum kattar hai Jit gya humare yeha se🚩🚩Amroha Loksabha ✅✅,0,indo_hatespeech_dataset,'HS0',
Ham hindu h hame garbh h lekin ham unke sath nhi jo Biff bechne vali compnyo se 200c chandaa liaa h 😢😢😢😂,0,indo_hatespeech_dataset,'HS0',
Dogle h,1,indo_hatespeech_dataset,'HS1',
kya hua bhagwan ke naam pe vote nahi mile😂😂😂😂😂,0,indo_hatespeech_dataset,'HS0',
Jai shree Ram 😢🚩,0,indo_hatespeech_dataset,'HS0',
Hinjde h,1,indo_hatespeech_dataset,'HS1',
गुजरात तो को देदो उ. प वालो के लायक नही है जय श्री राम🚩 हिजड़ो को दूर से नमस्कार,0,indo_hatespeech_dataset,'HS0',
Up Hindu 🤡 mp Hindu 🗿 🕉,0,indo_hatespeech_dataset,'HS0',
UP k Hindu deshdrohi he,1,indo_hatespeech_dataset,'HSN',
UP wale hindu nhi Hijre hai Hijre 😡😡,1,indo_hatespeech_dataset,'HSN',
Up😡👎,0,indo_hatespeech_dataset,'HS0',
Transgender better than UP  hindu people,0,indo_hatespeech_dataset,'HS0',
